,date_eod,close,high,low,hilow,volume
2345,1997-02-14,5.5,5.546875,5.453125,5.5,520800
2346,1997-02-18,5.484375,5.5,5.453125,5.4765625,162400
2347,1997-02-19,5.453125,5.5,5.453125,5.4765625,96800
2348,1997-02-20,5.40625,5.484375,5.40625,5.4453125,197600
2349,1997-02-21,5.484375,5.484375,5.375,5.4296875,140800
2350,1997-02-24,5.375,5.5,5.375,5.4375,126400
2351,1997-02-25,5.390625,5.421875,5.359375,5.390625,140000
2352,1997-02-26,5.359375,5.4375,5.328125,5.3828125,122400
2353,1997-02-27,5.40625,5.421875,5.375,5.3984375,340000
2354,1997-02-28,5.375,5.390625,5.34375,5.3671875,428000
2355,1997-03-03,5.40625,5.4375,5.359375,5.3984375,396000
2356,1997-03-04,5.375,5.4375,5.375,5.40625,228000
2357,1997-03-05,5.25,5.390625,5.25,5.3203125,1088800
2358,1997-03-06,5.234375,5.265625,5.234375,5.25,120000
2359,1997-03-07,5.234375,5.265625,5.203125,5.234375,210400
2360,1997-03-10,5.25,5.265625,5.234375,5.25,166400
2361,1997-03-11,5.328125,5.328125,5.234375,5.28125,338400
2362,1997-03-12,5.3125,5.328125,5.28125,5.3046875,435200
2363,1997-03-13,5.28125,5.3125,5.265625,5.2890625,264000
2364,1997-03-14,5.234375,5.3125,5.21875,5.265625,520000
2365,1997-03-17,5.21875,5.234375,5.203125,5.21875,240800
2366,1997-03-18,5.203125,5.234375,5.203125,5.21875,112000
2367,1997-03-19,5.234375,5.234375,5.203125,5.21875,405600
2368,1997-03-20,5.203125,5.234375,5.203125,5.21875,148800
2369,1997-03-21,5.1875,5.21875,5.1875,5.203125,487200
2370,1997-03-24,5.234375,5.234375,5.1875,5.2109375,433600
2371,1997-03-25,5.21875,5.234375,5.21875,5.2265625,236000
2372,1997-03-26,5.296875,5.3125,5.21875,5.265625,193600
2373,1997-03-27,5.296875,5.3125,5.296875,5.3046875,147200
2374,1997-03-31,5.28125,5.3125,5.28125,5.296875,72800
2375,1997-04-01,5.265625,5.28125,5.265625,5.2734375,91200
2376,1997-04-02,5.25,5.265625,5.234375,5.25,114400
2377,1997-04-03,5.234375,5.24219,5.21875,5.23047,193600
2378,1997-04-04,5.296875,5.296875,5.21875,5.2578125,160000
2379,1997-04-07,5.28125,5.390625,5.28125,5.3359375,159200
2380,1997-04-08,5.296875,5.296875,5.25,5.2734375,110400
2381,1997-04-09,5.28125,5.296875,5.25,5.2734375,94400
2382,1997-04-10,5.296875,5.296875,5.265625,5.28125,50400
2383,1997-04-11,5.21875,5.28125,5.21875,5.25,148000
2384,1997-04-14,5.234375,5.25,5.1875,5.21875,129600
2385,1997-04-15,5.25,5.25,5.234375,5.2421875,505600
2386,1997-04-16,5.25,5.265625,5.234375,5.25,1448000
2387,1997-04-17,5.34375,5.34375,5.234375,5.2890625,274400
2388,1997-04-18,5.296875,5.34375,5.265625,5.3046875,86400
2389,1997-04-21,5.234375,5.296875,5.234375,5.265625,157600
2390,1997-04-22,5.25,5.25,5.226565,5.2382825,68000
2391,1997-04-23,5.25,5.25,5.21875,5.234375,68000
2392,1997-04-24,5.234375,5.28125,5.21875,5.25,362400
2393,1997-04-25,5.234375,5.25,5.21875,5.234375,152800
2394,1997-04-28,5.234375,5.265625,5.234375,5.25,79200
2395,1997-04-29,5.25,5.28125,5.234375,5.2578125,279200
2396,1997-04-30,5.296875,5.3125,5.25,5.28125,180800
2397,1997-05-01,5.234375,5.3125,5.234375,5.2734375,394400
2398,1997-05-02,5.25,5.296875,5.25,5.2734375,463200
2399,1997-05-05,5.3125,5.3125,5.234375,5.2734375,497600
2400,1997-05-06,5.375,5.375,5.28125,5.328125,376000
2401,1997-05-07,5.359375,5.390625,5.328125,5.359375,124800
2402,1997-05-08,5.375,5.375,5.28125,5.328125,152800
2403,1997-05-09,5.34375,5.375,5.265625,5.3203125,213600
2404,1997-05-12,5.375,5.375,5.34375,5.359375,292800
2405,1997-05-13,5.375,5.4375,5.34375,5.390625,1007200
2406,1997-05-14,5.234375,5.359375,5.234375,5.296875,408000
2407,1997-05-15,5.234375,5.265625,5.203125,5.234375,443200
2408,1997-05-16,5.25,5.265625,5.203125,5.234375,281600
2409,1997-05-19,5.265625,5.3125,5.25,5.28125,685600
2410,1997-05-20,5.265625,5.28125,5.265625,5.2734375,327200
2411,1997-05-21,5.265625,5.296875,5.25,5.2734375,605600
2412,1997-05-22,5.265625,5.296875,5.203125,5.25,540000
2413,1997-05-23,5.28125,5.3125,5.28125,5.296875,132800
2414,1997-05-27,5.296875,5.296875,5.265625,5.28125,130400
2415,1997-05-28,5.375,5.375,5.28125,5.328125,343200
2416,1997-05-29,5.296875,5.359375,5.296875,5.328125,159200
2417,1997-05-30,5.28125,5.3125,5.265625,5.2890625,88800
2418,1997-06-02,5.3125,5.3125,5.28125,5.296875,698400
2419,1997-06-03,5.3125,5.3125,5.3125,5.3125,113600
2420,1997-06-04,5.28125,5.3125,5.28125,5.296875,61600
2421,1997-06-05,5.3125,5.3125,5.28125,5.296875,87200
2422,1997-06-06,5.296875,5.3125,5.265625,5.2890625,261600
2423,1997-06-09,5.28125,5.3125,5.265625,5.2890625,285600
2424,1997-06-10,5.28125,5.3125,5.25,5.28125,188000
2425,1997-06-11,5.3125,5.3125,5.296875,5.3046875,142400
2426,1997-06-12,5.296875,5.3125,5.28125,5.296875,248000
2427,1997-06-13,5.328125,5.34375,5.289065,5.3164075,451200
2428,1997-06-16,5.28125,5.3125,5.21875,5.265625,295200
2429,1997-06-17,5.21875,5.296875,5.21875,5.2578125,174400
2430,1997-06-18,5.1875,5.25,5.171875,5.2109375,757600
2431,1997-06-19,5.1875,5.1875,5.15625,5.171875,479200
2432,1997-06-20,5.125,5.171875,5.125,5.1484375,426400
2433,1997-06-23,5.046875,5.15625,5.046875,5.1015625,382400
2434,1997-06-24,5.0625,5.109375,5.046875,5.078125,650400
2435,1997-06-25,5.046875,5.078125,5.03125,5.0546875,1144000
2436,1997-06-26,5.03125,5.0625,5.0,5.03125,551200
2437,1997-06-27,5.125,5.132815,5.046875,5.089845,408000
2438,1997-06-30,5.09375,5.140625,5.09375,5.1171875,431200
2439,1997-07-01,5.11719,5.1875,5.09375,5.140625,138400
2440,1997-07-02,5.15625,5.171875,5.101565,5.13672,175200
2441,1997-07-03,5.14844,5.171875,5.132815,5.152345,84000
2442,1997-07-07,5.171875,5.17969,5.11719,5.14844,321600
2443,1997-07-08,5.34375,5.351565,5.171875,5.26172,582400
2444,1997-07-09,5.17969,5.351565,5.17969,5.2656275,452000
2445,1997-07-10,5.1875,5.1875,5.125,5.15625,957600
2446,1997-07-11,5.195315,5.265625,5.195315,5.23047,217600
2447,1997-07-14,5.265625,5.296875,5.203125,5.25,341600
2448,1997-07-15,5.3125,5.3125,5.24219,5.277345,1955200
2449,1997-07-16,5.36719,5.375,5.296875,5.3359375,411200
2450,1997-07-17,5.3125,5.39844,5.308595,5.353517500000001,200000
2451,1997-07-18,5.289065,5.375,5.289065,5.3320325,192000
2452,1997-07-21,5.265625,5.289065,5.21875,5.2539075,656800
2453,1997-07-22,5.296875,5.3125,5.257815,5.2851575,270400
2454,1997-07-23,5.257815,5.289065,5.195315,5.24219,696000
2455,1997-07-24,5.320315,5.33594,5.28125,5.308595,1213600
2456,1997-07-25,5.375,5.375,5.328125,5.3515625,361600
2457,1997-07-28,5.390625,5.40625,5.30469,5.35547,653600
2458,1997-07-29,5.390625,5.4375,5.375,5.40625,1166400
2459,1997-07-30,5.39844,5.445315,5.375,5.4101575,367200
2460,1997-07-31,5.4375,5.609375,5.40625,5.5078125,1955200
2461,1997-08-01,5.359375,5.4375,5.34375,5.390625,1735200
2462,1997-08-04,5.476565,5.507815,5.382815,5.445315,241600
2463,1997-08-05,5.42969,5.49219,5.421875,5.4570325,396000
2464,1997-08-06,5.5,5.507815,5.421875,5.464845,687200
2465,1997-08-07,5.5,5.53125,5.484375,5.5078125,743200
2466,1997-08-08,5.351565,5.421875,5.33594,5.3789075,1046400
2467,1997-08-11,5.359375,5.359375,5.33594,5.3476575,496000
2468,1997-08-12,5.3125,5.36719,5.289065,5.3281275,796000
2469,1997-08-13,5.27344,5.3125,5.27344,5.29297,176000
2470,1997-08-14,5.296875,5.3125,5.24219,5.277345,716800
2471,1997-08-15,5.24219,5.289065,5.21094,5.2500025,652000
2472,1997-08-18,5.265625,5.30469,5.24219,5.27344,500800
2473,1997-08-19,5.257815,5.30469,5.1875,5.246095,724800
2474,1997-08-20,5.328125,5.33594,5.21875,5.277345,681600
2475,1997-08-21,5.21094,5.34375,5.1875,5.265625,368800
2476,1997-08-22,5.21875,5.24219,5.08594,5.164065,373600
2477,1997-08-25,5.140625,5.257815,5.125,5.1914075,764800
2478,1997-08-26,5.203125,5.27344,5.195315,5.2343775,373600
2479,1997-08-27,5.27344,5.289065,5.195315,5.24219,1201600
2480,1997-08-28,5.15625,5.24219,5.140625,5.1914075,392800
2481,1997-08-29,5.21094,5.25,5.171875,5.2109375,172000
2482,1997-09-02,5.203125,5.28125,5.195315,5.2382825,277600
2483,1997-09-03,5.195315,5.3125,5.15625,5.234375,664800
2484,1997-09-04,5.25,5.33594,5.21094,5.27344,697600
2485,1997-09-05,5.257815,5.320315,5.257815,5.289065,491200
2486,1997-09-08,5.33594,5.33594,5.28125,5.308595,363200
2487,1997-09-09,5.40625,5.414065,5.296875,5.35547,292800
2488,1997-09-10,5.375,5.4375,5.375,5.40625,658400
2489,1997-09-11,5.42969,5.445315,5.382815,5.414065,272800
2490,1997-09-12,5.52344,5.53125,5.4375,5.484375,840000
2491,1997-09-15,5.484375,5.578125,5.484375,5.53125,820800
2492,1997-09-16,5.601565,5.601565,5.507815,5.55469,273600
2493,1997-09-17,5.52344,5.601565,5.52344,5.5625025,123200
2494,1997-09-18,5.546875,5.609375,5.5,5.5546875,325600
2495,1997-09-19,5.5,5.52344,5.5,5.51172,355200
2496,1997-09-22,5.414065,5.515625,5.382815,5.44922,560800
2497,1997-09-23,5.33594,5.40625,5.265625,5.3359375,661600
2498,1997-09-24,5.359375,5.39844,5.328125,5.3632825,208000
2499,1997-09-25,5.351565,5.414065,5.34375,5.3789075,332000
2500,1997-09-26,5.445315,5.476565,5.36719,5.4218775,423200
2501,1997-09-29,5.421875,5.515625,5.421875,5.46875,346400
2502,1997-09-30,5.453125,5.46094,5.421875,5.4414075,376800
2503,1997-10-01,5.507815,5.515625,5.453125,5.484375,179200
2504,1997-10-02,5.58594,5.59375,5.49219,5.54297,576000
2505,1997-10-03,5.484375,5.625,5.476565,5.5507825,332000
2506,1997-10-06,5.5625,5.578125,5.5,5.5390625,324800
2507,1997-10-07,5.59375,5.625,5.570315,5.5976575,297600
2508,1997-10-08,5.539065,5.61719,5.53125,5.57422,435200
2509,1997-10-09,5.539065,5.55469,5.515625,5.5351575,149600
2510,1997-10-10,5.570315,5.570315,5.5,5.5351575,255200
2511,1997-10-13,5.609375,5.609375,5.58594,5.5976575,93600
2512,1997-10-14,5.6875,5.695315,5.601565,5.64844,278400
2513,1997-10-15,5.703125,5.703125,5.640625,5.671875,493600
2514,1997-10-16,5.796875,5.890625,5.726565,5.808595,782400
2515,1997-10-17,5.578125,5.78125,5.539065,5.6601575,544800
2516,1997-10-20,5.765625,5.765625,5.601565,5.683595,133600
2517,1997-10-21,5.78125,5.8125,5.757815,5.7851575,219200
2518,1997-10-22,5.796875,5.80469,5.757815,5.7812525,379200
2519,1997-10-23,5.67969,5.765625,5.570315,5.66797,656800
2520,1997-10-24,5.67969,5.78125,5.64844,5.714845,292800
2521,1997-10-27,5.36719,5.664065,5.36719,5.5156275,362400
2522,1997-10-28,5.5,5.5,5.24219,5.371095,356000
2523,1997-10-29,5.55469,5.609375,5.507815,5.558595,352800
2524,1997-10-30,5.382815,5.52344,5.382815,5.4531275,310400
2525,1997-10-31,5.42969,5.48828,5.390625,5.4394525,445600
2526,1997-11-03,5.445315,5.476565,5.375,5.4257825,596000
2527,1997-11-04,5.539065,5.546875,5.42969,5.4882825,341600
2528,1997-11-05,5.640625,5.65625,5.570315,5.6132825,204000
2529,1997-11-06,5.539065,5.640625,5.539065,5.589845,111200
2530,1997-11-07,5.375,5.58594,5.375,5.48047,520000
2531,1997-11-10,5.36719,5.46094,5.36719,5.414065,392000
2532,1997-11-11,5.351565,5.375,5.34375,5.359375,332000
2533,1997-11-12,5.296875,5.359375,5.296875,5.328125,296000
2534,1997-11-13,5.28125,5.36719,5.265625,5.3164075,330400
2535,1997-11-14,5.27344,5.33594,5.27344,5.30469,687200
2536,1997-11-17,5.46875,5.476565,5.28125,5.3789075,373600
2537,1997-11-18,5.46094,5.5,5.445315,5.4726575,457600
2538,1997-11-19,5.289065,5.4375,5.28125,5.359375,430400
2539,1997-11-20,5.351565,5.42969,5.30469,5.36719,241600
2540,1997-11-21,5.3125,5.4375,5.3125,5.375,148800
2541,1997-11-24,5.164065,5.3125,5.109375,5.2109375,844000
2542,1997-11-25,5.21875,5.234375,5.164065,5.19922,130400
2543,1997-11-26,5.375,5.421875,5.265625,5.34375,494400
2544,1997-11-28,5.390625,5.453125,5.382815,5.41797,148800
2545,1997-12-01,5.34375,5.421875,5.33594,5.3789075,628000
2546,1997-12-02,5.359375,5.421875,5.320315,5.371095,335200
2547,1997-12-03,5.359375,5.42969,5.359375,5.3945325,307200
2548,1997-12-04,5.27344,5.453125,5.265625,5.359375,448000
2549,1997-12-05,5.320315,5.36719,5.265625,5.3164075,393600
2550,1997-12-08,5.34375,5.421875,5.34375,5.3828125,164000
2551,1997-12-09,5.375,5.382815,5.3125,5.3476575,169600
2552,1997-12-10,5.359375,5.359375,5.296875,5.328125,215200
2553,1997-12-11,5.34375,5.351565,5.3125,5.3320325,368000
2554,1997-12-12,5.445315,5.5,5.34375,5.421875,632800
2555,1997-12-15,5.476565,5.484375,5.414065,5.44922,195200
2556,1997-12-16,5.515625,5.515625,5.484375,5.5,280000
2557,1997-12-17,5.546875,5.570315,5.515625,5.54297,1022400
2558,1997-12-18,5.46875,5.546875,5.445315,5.496095,891200
2559,1997-12-19,5.476565,5.53125,5.414065,5.4726575,768000
2560,1997-12-22,5.625,5.632815,5.476565,5.55469,323200
2561,1997-12-23,5.59375,5.625,5.578125,5.6015625,276800
2562,1997-12-24,5.601565,5.609375,5.59375,5.6015625,59200
2563,1997-12-26,5.609375,5.609375,5.601565,5.60547,17600
2564,1997-12-29,5.640625,5.640625,5.609375,5.625,100000
2565,1997-12-30,5.726565,5.734375,5.65625,5.6953125,116000
2566,1997-12-31,5.726565,5.74219,5.67969,5.71094,155200
2567,1998-01-02,5.8125,5.8125,5.703125,5.7578125,139200
2568,1998-01-05,5.828125,5.83594,5.80469,5.820315,847200
2569,1998-01-06,5.734375,5.828125,5.71875,5.7734375,232800
2570,1998-01-07,5.78125,5.80469,5.695315,5.7500025,351200
2571,1998-01-08,5.6875,5.789065,5.6875,5.7382825,152000
2572,1998-01-09,5.445315,5.695315,5.4375,5.5664075,472000
2573,1998-01-12,5.58594,5.671875,5.34375,5.5078125,568000
2574,1998-01-13,5.570315,5.609375,5.55469,5.5820325,222400
2575,1998-01-14,5.609375,5.640625,5.539065,5.589845,418400
2576,1998-01-15,5.476565,5.59375,5.453125,5.5234375,384800
2577,1998-01-16,5.578125,5.601565,5.5,5.5507825,452000
2578,1998-01-20,5.664065,5.703125,5.578125,5.640625,360800
2579,1998-01-21,5.58594,5.664065,5.546875,5.60547,509600
2580,1998-01-22,5.484375,5.5625,5.453125,5.5078125,601600
2581,1998-01-23,5.664065,5.71875,5.484375,5.6015625,735200
2582,1998-01-26,5.757815,5.796875,5.625,5.7109375,808800
2583,1998-01-27,5.828125,5.83594,5.734375,5.7851575,231200
2584,1998-01-28,6.078125,6.09375,5.83594,5.964845,517600
2585,1998-01-29,6.132815,6.27344,6.078125,6.1757825,704800
2586,1998-01-30,6.09375,6.15625,6.09375,6.125,313600
2587,1998-02-02,6.27344,6.296875,6.125,6.2109375,655200
2588,1998-02-03,6.25,6.27344,6.226565,6.2500025,86400
2589,1998-02-04,6.1875,6.25,6.171875,6.2109375,201600
2590,1998-02-05,6.30469,6.33594,6.195315,6.2656275,663200
2591,1998-02-06,6.265625,6.33594,6.265625,6.3007825,191200
2592,1998-02-09,6.296875,6.3125,6.195315,6.2539075,164800
2593,1998-02-10,6.39844,6.453125,6.30469,6.3789075,248000
2594,1998-02-11,6.46875,6.476565,6.39844,6.4375025,175200
2595,1998-02-12,6.351565,6.476565,6.351565,6.414065,335200
2596,1998-02-13,6.33594,6.359375,6.30469,6.3320325,128800
2597,1998-02-17,6.36719,6.421875,6.34375,6.3828125,290400
2598,1998-02-18,6.36719,6.421875,6.36719,6.3945325,95200
2599,1998-02-19,6.375,6.40625,6.36719,6.38672,166400
2600,1998-02-20,6.27344,6.382815,6.21875,6.3007825,365600
2601,1998-02-23,6.375,6.375,6.257815,6.3164075,322400
2602,1998-02-24,6.289065,6.375,6.27344,6.32422,224800
2603,1998-02-25,6.351565,6.36719,6.289065,6.3281275,57600
2604,1998-02-26,6.36719,6.375,6.359375,6.3671875,189600
2605,1998-02-27,6.421875,6.46094,6.328125,6.3945325,532800
2606,1998-03-02,6.578125,6.601565,6.4375,6.5195325,400000
2607,1998-03-03,6.609375,6.6875,6.570315,6.6289075,195200
2608,1998-03-04,6.58594,6.597655,6.570315,6.583985,367200
2609,1998-03-05,6.5625,6.578125,6.5,6.5390625,336000
2610,1998-03-06,6.59375,6.660155,6.5625,6.6113275,468000
2611,1998-03-09,6.5,6.609375,6.5,6.5546875,555200
2612,1998-03-10,6.59375,6.61719,6.5,6.558595,292800
2613,1998-03-11,6.601565,6.625,6.546875,6.5859375,114400
2614,1998-03-12,6.61719,6.640625,6.570315,6.60547,153600
2615,1998-03-13,6.625,6.664065,6.59375,6.6289075,283200
2616,1998-03-16,6.640625,6.65625,6.546875,6.6015625,298400
2617,1998-03-17,6.75,6.75,6.609375,6.6796875,230400
2618,1998-03-18,6.640625,6.796875,6.609375,6.703125,370400
2619,1998-03-19,6.8125,6.820315,6.632815,6.726565,276800
2620,1998-03-20,6.6875,6.875,6.67969,6.777345,596000
2621,1998-03-23,6.64844,6.6875,6.59375,6.640625,978400
2622,1998-03-24,6.726565,6.77344,6.64844,6.71094,296800
2623,1998-03-25,6.84375,6.875,6.734375,6.8046875,246400
2624,1998-03-26,6.726565,6.851565,6.726565,6.789065,146400
2625,1998-03-27,6.632815,6.765625,6.601565,6.683595,112800
2626,1998-03-30,6.796875,6.851565,6.632815,6.74219,254400
2627,1998-03-31,6.71875,6.89844,6.71875,6.808595,166400
2628,1998-04-01,6.828125,6.86719,6.695315,6.7812525,153600
2629,1998-04-02,7.02344,7.03125,6.820315,6.9257825,266400
2630,1998-04-03,6.86719,7.02344,6.859375,6.9414075,247200
2631,1998-04-06,6.921875,6.984375,6.882815,6.933595,158400
2632,1998-04-07,6.89844,6.96875,6.882815,6.9257825,153600
2633,1998-04-08,6.875,6.984375,6.875,6.9296875,417600
2634,1998-04-09,6.89844,6.90625,6.882815,6.8945325,335200
2635,1998-04-13,7.0,7.007815,6.914065,6.96094,816000
2636,1998-04-14,7.02344,7.125,7.0,7.0625,553600
2637,1998-04-15,7.070315,7.101565,7.015625,7.058595,392800
2638,1998-04-16,6.84375,7.05469,6.84375,6.94922,611200
2639,1998-04-17,7.132815,7.14844,6.859375,7.0039075,239200
2640,1998-04-20,7.078125,7.164065,7.039065,7.101565,298400
2641,1998-04-21,6.921875,7.03125,6.921875,6.9765625,331200
2642,1998-04-22,6.96875,7.03125,6.83594,6.933595,421600
2643,1998-04-23,6.8125,6.953125,6.8125,6.8828125,320000
2644,1998-04-24,6.71094,6.828125,6.64844,6.7382825,469600
2645,1998-04-27,6.703125,6.726565,6.640625,6.683595,482400
2646,1998-04-28,6.64844,6.765625,6.640625,6.703125,346400
2647,1998-04-29,6.726565,6.80469,6.64844,6.726565,207200
2648,1998-04-30,7.0,7.101565,6.734375,6.91797,395200
2649,1998-05-01,6.9375,6.96094,6.90625,6.933595,224000
2650,1998-05-04,7.015625,7.0625,6.9375,7.0,240800
2651,1998-05-05,6.828125,7.015625,6.828125,6.921875,322400
2652,1998-05-06,6.8125,6.875,6.8125,6.84375,173600
2653,1998-05-07,6.765625,6.828125,6.76172,6.7949225,172800
2654,1998-05-08,6.734375,6.875,6.734375,6.8046875,98400
2655,1998-05-11,6.75,6.851565,6.734375,6.79297,171200
2656,1998-05-12,6.671875,6.8125,6.671875,6.7421875,435200
2657,1998-05-13,6.83594,6.890625,6.6875,6.7890625,480800
2658,1998-05-14,6.921875,6.984375,6.820315,6.902345,248800
2659,1998-05-15,7.0,7.015625,6.90625,6.9609375,254400
2660,1998-05-18,6.90625,7.007815,6.859375,6.933595,266400
2661,1998-05-19,6.820315,6.92969,6.8125,6.871095,125600
2662,1998-05-20,6.875,6.921875,6.80469,6.8632825,472800
2663,1998-05-21,6.859375,6.882815,6.828125,6.85547,420000
2664,1998-05-22,6.875,6.890625,6.84375,6.8671875,256800
2665,1998-05-26,6.734375,6.875,6.734375,6.8046875,328000
2666,1998-05-27,6.5,6.71875,6.476565,6.5976575,476000
2667,1998-05-28,6.609375,6.640625,6.46875,6.5546875,275200
2668,1998-05-29,6.61719,6.703125,6.5625,6.6328125,413600
2669,1998-06-01,6.5,6.61719,6.5,6.558595,111200
2670,1998-06-02,6.5,6.5625,6.46875,6.515625,181600
2671,1998-06-03,6.382815,6.546875,6.382815,6.464845,418400
2672,1998-06-04,6.4375,6.445315,6.351565,6.39844,552000
2673,1998-06-05,6.5,6.539065,6.4375,6.4882825,432000
2674,1998-06-08,6.640625,6.671875,6.515625,6.59375,191200
2675,1998-06-09,6.632815,6.703125,6.59375,6.6484375,479200
2676,1998-06-10,6.515625,6.632815,6.484375,6.558595,561600
2677,1998-06-11,6.414065,6.53125,6.414065,6.4726575,260800
2678,1998-06-12,6.382815,6.42969,6.382815,6.4062525,100000
2679,1998-06-15,6.226565,6.351565,6.226565,6.289065,312800
2680,1998-06-16,6.359375,6.390625,6.234375,6.3125,283200
2681,1998-06-17,6.75,6.820315,6.40625,6.6132825,556000
2682,1998-06-18,6.59375,6.78125,6.52344,6.652345,407200
2683,1998-06-19,6.875,6.90625,6.6875,6.796875,703200
2684,1998-06-22,6.796875,6.875,6.796875,6.8359375,294400
2685,1998-06-23,6.851565,6.859375,6.80469,6.8320325,213600
2686,1998-06-24,6.875,6.890625,6.80469,6.8476575,171200
2687,1998-06-25,6.625,6.882815,6.625,6.7539075,228800
2688,1998-06-26,6.74219,6.765625,6.640625,6.703125,204000
2689,1998-06-29,6.796875,6.828125,6.75,6.7890625,136000
2690,1998-06-30,6.703125,6.80469,6.703125,6.7539075,243200
2691,1998-07-01,6.84375,6.875,6.71094,6.79297,141600
2692,1998-07-02,6.914065,6.953125,6.859375,6.90625,140800
2693,1998-07-06,6.99219,6.99219,6.914065,6.9531275,114400
2694,1998-07-07,7.109375,7.11719,6.99219,7.05469,90400
2695,1998-07-08,6.953125,7.125,6.953125,7.0390625,240800
2696,1998-07-09,7.08594,7.08594,6.96875,7.027345,176800
2697,1998-07-10,7.046875,7.14844,6.984375,7.0664075,200000
2698,1998-07-13,6.875,7.046875,6.84375,6.9453125,293600
2699,1998-07-14,7.015625,7.0625,6.875,6.96875,249600
2700,1998-07-15,7.0,7.015625,6.984375,7.0,116000
2701,1998-07-16,7.132815,7.21094,6.99219,7.101565,375200
2702,1998-07-17,7.125,7.15625,7.109375,7.1328125,97600
2703,1998-07-20,7.11719,7.140625,7.09375,7.1171875,131200
2704,1998-07-21,7.039065,7.109375,7.039065,7.07422,65600
2705,1998-07-22,6.96875,7.039065,6.9375,6.9882825,151200
2706,1998-07-23,6.8125,6.99219,6.8125,6.902345,358400
2707,1998-07-24,6.6875,6.851565,6.64844,6.7500025,196000
2708,1998-07-27,6.42969,6.59375,6.203125,6.3984375,924000
2709,1998-07-28,6.265625,6.414065,6.14844,6.2812525,744800
2710,1998-07-29,6.21875,6.328125,6.14844,6.2382825,382400
2711,1998-07-30,6.25,6.28125,6.15625,6.21875,216800
2712,1998-07-31,6.039065,6.28125,6.02344,6.152345,251200
2713,1998-08-03,6.05469,6.05469,5.96875,6.01172,174400
2714,1998-08-04,6.05469,6.140625,5.9375,6.0390625,485600
2715,1998-08-05,6.125,6.15625,5.976565,6.0664075,588000
2716,1998-08-06,6.046875,6.109375,6.015625,6.0625,459200
2717,1998-08-07,6.101565,6.25,6.0625,6.15625,420000
2718,1998-08-10,5.90625,6.101565,5.90625,6.0039075,416800
2719,1998-08-11,5.789065,5.828125,5.765625,5.796875,317600
2720,1998-08-12,5.828125,5.875,5.789065,5.8320325,603200
2721,1998-08-13,5.765625,5.820315,5.71875,5.7695325,275200
2722,1998-08-14,5.734375,5.796875,5.703125,5.75,153600
2723,1998-08-17,5.67969,5.78125,5.664065,5.7226575,268000
2724,1998-08-18,5.64844,5.75,5.64844,5.69922,711200
2725,1998-08-19,5.55469,5.67969,5.546875,5.6132825,462400
2726,1998-08-20,5.351565,5.5625,5.25,5.40625,1729600
2727,1998-08-21,5.515625,5.515625,5.328125,5.421875,543200
2728,1998-08-24,5.5,5.609375,5.476565,5.54297,817600
2729,1998-08-25,5.359375,5.570315,5.351565,5.46094,720000
2730,1998-08-26,5.27344,5.351565,5.195315,5.27344,350400
2731,1998-08-27,4.96094,5.257815,4.96094,5.1093775,622400
2732,1998-08-28,4.86719,5.078125,4.859375,4.96875,612800
2733,1998-08-31,4.5625,4.890625,4.55469,4.7226575,614400
2734,1998-09-01,4.78125,4.80469,4.507815,4.6562525,613600
2735,1998-09-02,4.859375,4.90625,4.789065,4.8476575,321600
2736,1998-09-03,4.80469,4.84375,4.765625,4.8046875,243200
2737,1998-09-04,4.859375,4.86719,4.796875,4.8320325,186400
2738,1998-09-08,4.984375,5.08594,4.984375,5.0351575,522400
2739,1998-09-09,4.828125,5.0,4.828125,4.9140625,266400
2740,1998-09-10,4.796875,4.851565,4.734375,4.79297,313600
2741,1998-09-11,4.90625,4.96094,4.828125,4.8945325,408000
2742,1998-09-14,4.945315,5.03125,4.9375,4.984375,144800
2743,1998-09-15,5.0625,5.070315,4.945315,5.007815,147200
2744,1998-09-16,5.05469,5.125,5.007815,5.0664075,432000
2745,1998-09-17,4.92969,5.02344,4.90625,4.964845,207200
2746,1998-09-18,5.039065,5.039065,4.945315,4.99219,417600
2747,1998-09-21,4.953125,5.02344,4.953125,4.9882825,340000
2748,1998-09-22,5.02344,5.0625,4.984375,5.0234375,284800
2749,1998-09-23,5.078125,5.109375,5.03125,5.0703125,428000
2750,1998-09-24,5.015625,5.078125,5.0,5.0390625,340800
2751,1998-09-25,4.96875,5.05469,4.96875,5.01172,464800
2752,1998-09-28,4.9375,5.05469,4.92969,4.99219,706400
2753,1998-09-29,4.96875,4.99219,4.945315,4.9687525,192000
2754,1998-09-30,4.875,4.99219,4.859375,4.9257825,140800
2755,1998-10-01,4.882815,4.921875,4.859375,4.890625,263200
2756,1998-10-02,5.0,5.015625,4.86719,4.9414075,296800
2757,1998-10-05,4.765625,4.890625,4.765625,4.828125,350400
2758,1998-10-06,4.71875,4.820315,4.640625,4.73047,553600
2759,1998-10-07,4.796875,4.828125,4.734375,4.78125,271200
2760,1998-10-08,4.67969,4.78125,4.671875,4.7265625,305600
2761,1998-10-09,4.890625,4.89844,4.71875,4.808595,561600
2762,1998-10-12,4.882815,4.9375,4.859375,4.8984375,234400
2763,1998-10-13,4.851565,4.914065,4.851565,4.882815,198400
2764,1998-10-14,4.890625,4.976565,4.83594,4.9062525,191200
2765,1998-10-15,4.984375,5.03125,4.875,4.953125,185600
